"","logFC","logCPM","LR","PValue","FDR"
"ZNF18",0.405035618140531,3.62243395749946,8.05024180470077,0.00454975812413874,0.0427694530303288
"GPD1",1.12065849802969,3.504795721171,8.04458034251571,0.00456399903145181,0.042882979993954
"NIPBL-AS1",0.510422335116328,5.13962382047457,8.04297830961518,0.00456803703736336,0.0429005791148779
"MRPL3",0.481833176001588,4.34231126317332,8.04199711435873,0.00457051198657585,0.042903489117
"SPEN",-0.313451026156361,8.50958886096457,8.03856633205249,0.00457917646990776,0.0429644701362179
"CTSV",1.68831054182802,0.968498494870046,8.0373723386398,0.00458219583735459,0.0429724527747366
"LOC101927960",1.09629422816886,-1.17550596301592,8.03558242904633,0.00458672595443079,0.0429761243099278
"POLR3K",0.439664758187382,2.94675285763399,8.03550388226874,0.00458692485443567,0.0429761243099278
"HLA-J",-0.580200627183849,1.82173397744042,8.02407010432937,0.00461597193450865,0.0432278354698598
"PKN3",-0.691107814225917,2.67067304385365,8.0225498413183,0.00461984819003947,0.0432436994491366
"FAM86C1",0.503167019687613,1.80668154729548,8.01219878833194,0.00464632882737266,0.0434710349590258
"LOC100507431",1.02780614635967,-1.01440457395375,8.0095482093853,0.00465313451225275,0.0435141639899956
"ACTR1A",0.323593684684222,7.3559437735895,8.00424507611707,0.00466678144797854,0.0436211986665768
"HSD17B12",0.572753554995281,5.59730197722458,8.00264255173707,0.00467091335493843,0.0436392357574068
"ARCN1",0.374553077234921,6.46466254583586,7.99942799191351,0.00467921292914666,0.0436961750254336
"TSEN34",0.348300286230195,4.03789229265907,7.9971017691398,0.00468522829932144,0.0437140725824583
"ZFP1",0.390597843238751,4.39720404389388,7.99698073752571,0.00468554148996475,0.0437140725824583
"TLN2",0.452996738006387,8.56260651831332,7.99306507359057,0.00469568547372846,0.0437880956928956
"LOC101929607",0.705964796500414,-0.563629639479597,7.99185264723875,0.00469883093865411,0.0437968174413781
"WWTR1",-0.536618275106483,5.35287335516097,7.98712283151738,0.00471112229277369,0.0438907378249194
"SWSAP1",-0.562075028137304,1.0944437347201,7.98164010087915,0.00472541123588417,0.0439948988564054
"GRASP",0.716941382598883,4.85964098569068,7.98112995037706,0.00472674301903951,0.0439948988564054
"TCEAL5",0.759223730139619,5.05432389962042,7.97754558143321,0.0047361110483736,0.044061397434071
"BEND3P3",-0.404439867248789,5.47718237700464,7.97640237819835,0.00473910287580359,0.04406854180522
"FAM229A",-0.587807006038431,1.98924115826901,7.97467719702683,0.00474362141745583,0.0440784444753724
"MFSD13B",-0.77479523003147,0.231065183331622,7.97429747006977,0.00474461657579579,0.0440784444753724
"LINC00636",0.809737151554804,-0.922810715472111,7.97232930620205,0.00474977799249492,0.0440986582370515
"LOC553103",-0.514719809764208,2.73948253054076,7.97177098510117,0.00475124320428467,0.0440986582370515
"CIR1",0.337706547563042,4.3438439207349,7.96932715959105,0.00475766199823922,0.044133875039219
"TGFB1I1",-0.522958355938019,2.21155165301131,7.96844645573238,0.00475997736266735,0.044133875039219
"LY86-AS1",0.732100033049935,3.57353585924859,7.96778424846113,0.00476171905701707,0.044133875039219
"FHL5",-0.877120558447781,3.00614167160824,7.9655223882138,0.00476767295126798,0.0441579762781634
"HES4",0.612451193447055,3.84538967608966,7.96510358341928,0.00476877620282952,0.0441579762781634
"RUFY3",0.497398826198883,7.81956651718729,7.96113845035015,0.0047792343923763,0.044234146996417
"CLGN",0.668406392875246,1.66904250232756,7.95985378414731,0.00478262775708183,0.0442448887181762
"LMNTD1",-0.970237834595123,0.342682427659669,7.95541704494489,0.00479436601070518,0.0442974375935813
"SLC41A1",-0.339451020115509,6.43637583113135,7.95535960900963,0.0047945181608764,0.0442974375935813
"CDT1",-0.488854077902332,2.28508648955401,7.95517232671632,0.00479501431359669,0.0442974375935813
"ATP6V0C",0.587478147196032,7.81417041081129,7.95417124980331,0.00479766727757557,0.044301292997408
"C2orf81",0.391333428540199,2.96290792871577,7.95312703579192,0.00480043615293915,0.0443062146281519
"SFTPA1",0.982823948305475,0.398445119629405,7.95188820347922,0.00480372319653591,0.044315911947186
"SUCLG1",0.39239223055144,4.96988573411125,7.9474894880749,0.0048154130207133,0.0443829225448591
"MRPS12",0.401876557057368,3.18339960113747,7.94746940271708,0.00481546646505083,0.0443829225448591
"PFDN1",0.302479981508904,4.93632990250053,7.94599694566318,0.00481938611439719,0.0443983985322616
"LAMB1",0.743508171660596,5.5205697651017,7.94280931802061,0.00482788264941741,0.0444396649223772
"RGL4",-0.483880591878261,4.71916017673873,7.9426338656299,0.00482835075584771,0.0444396649223772
"ASCL1",-0.450404330080327,3.93490559446204,7.93983303673624,0.00483582962223759,0.0444878364875859
"HPS6",0.336545958650409,4.29270143637481,7.93634972185465,0.00484514735357188,0.0445153440004547
"OVGP1",0.477049173662363,2.85908040460127,7.93628625056945,0.00484531730635221,0.0445153440004547
"PSMA4",0.481289720869531,4.39608173134101,7.93619599308665,0.00484555899318635,0.0445153440004547
"DOK3",-0.567084498459333,3.34695655957234,7.93510561844771,0.00484847971276732,0.0445215356757169
"FAM227A",-0.640540717325279,3.61802970097865,7.933017939854,0.00485407685464698,0.0445522866844301
"TMEM50A",0.413596917215711,5.13608710093094,7.93123429655887,0.0048588640812287,0.0445624751039386
"PPFIA2",0.432920877628348,7.52764396090839,7.93092878932065,0.00485968453268123,0.0445624751039386
"RIPK4",2.35056705350906,-1.99391406357306,7.92767131970142,0.00486844137332379,0.044603881372075
"DAB2",-0.428580465618336,3.93840469341068,7.92757452452922,0.00486870182720015,0.044603881372075
"TSN",0.418787940703588,5.52652521315748,7.9237311695208,0.00487905490513274,0.0446780739372044
"TSSK4",-0.425251973112276,2.88028783753519,7.9219746614079,0.00488379398247181,0.0447008136520376
"NTMT1",0.376036137210093,3.04917513948524,7.9208607776396,0.0048868016822828,0.0447076925836177
"PNPO",0.286355405834737,5.29369445283979,7.91911713445052,0.00489151364302272,0.0447301496770365
"PSMB5",0.406958046138181,5.46879706425401,7.91712041400867,0.00489691519677289,0.0447588890863706
"ATP6V1A",0.737420689323642,7.64716716126811,7.9158369527224,0.0049003904409263,0.044770003216872
"MGAT3-AS1",-0.805703555229855,1.6866031229112,7.91311883242124,0.00490775862743385,0.044813085907228
"LOC101928909",-0.562598943918846,0.987990844284964,7.9124294915088,0.00490962906260557,0.044813085907228
"ALKBH8",0.328085412408009,3.11981332898217,7.9088324166142,0.00491940103821427,0.0448816072620874
"CLPTM1",0.359945689889576,7.27769966389875,7.9075459668874,0.0049229006744563,0.0448928668960083
"ARHGAP26-IT1",-0.660164503973599,0.848086830270012,7.90325923119573,0.00493458055824836,0.0449702458234776
"CSNK2A1",0.341291756420254,5.15492063937474,7.90276655450551,0.00493592474091965,0.0449702458234776
"SPIN2B",0.504762474146769,1.29092504687686,7.89956357776415,0.00494467260747313,0.0450292428261431
"GABRR2",-1.11662509593977,0.696874371532801,7.8975851374729,0.0049500839503406,0.0450480330331932
"ATXN10",0.349915276818734,7.04166585941261,7.89714719849568,0.00495128259720907,0.0450480330331932
"MARCH5",0.281761279236115,4.50135057844549,7.8959048159974,0.00495468463026447,0.0450582976747686
"RAN",0.492273910659895,6.31394249893008,7.89449352893757,0.00495855206661358,0.0450727833724838
"TMEM14A",0.576370192756244,3.8014889098946,7.89136994079207,0.00496712276805169,0.0451299884326971
"LOC101929439",-1.07854823352168,1.26957748435493,7.88649141865574,0.0049805389792029,0.0452311459266199
"MORF4L2-AS1",-0.591627663465529,0.850427678029386,7.87383634886918,0.00501551352500518,0.0455279047235468
"LOC105377102",-0.568595095750681,-0.168008080364196,7.86901941792138,0.00502889164279614,0.0456284417553335
"HSD3B7",-0.748889692537416,3.71754905754899,7.86667915794832,0.00503540439300602,0.0456666240054038
"C14orf178",-0.552378380649759,0.347226096641992,7.85988210152146,0.00505436881594195,0.0457561624145309
"EIF3D",0.295053356902313,5.64751439312005,7.85980673593696,0.0050545795004648,0.0457561624145309
"HMGN5",-0.386655666783696,3.32077645460912,7.85919946804621,0.00505627744471929,0.0457561624145309
"WNT4",-0.507244481289063,2.10920698795323,7.85890560694508,0.00505709930027803,0.0457561624145309
"RAB7A",0.334324029203701,7.24947749172794,7.85802924726732,0.00505955106622498,0.0457561624145309
"ARAP1",-0.491004371786837,7.00874401009149,7.85741700224538,0.00506126464499529,0.0457561624145309
"KLB",-0.620172783320848,1.54617049305616,7.85735412766968,0.00506144065465541,0.0457561624145309
"PSMA3",0.465765134226816,4.1224241750174,7.85467137045375,0.00506895651837671,0.0457776717276784
"PDE6C",-0.620672600839581,0.314000558075794,7.85410259357416,0.00507055143282392,0.0457776717276784
"DCLRE1C",-0.352457713785516,3.86420266375206,7.85403165959073,0.00507075037556793,0.0457776717276784
"CLCN1",-0.81653628965108,-0.0329290209539887,7.85252822001623,0.00507496882110347,0.0457948916935274
"OFD1",-0.364278502090632,4.81172345621767,7.85129136215992,0.00507844195613698,0.0458053736016434
"DNMT3B",-0.552248445523241,1.75124094435617,7.84771681665114,0.00508849301244222,0.0458180713434535
"LINC00951",-1.22193807266331,2.55626308794474,7.84739638315443,0.00508939501025246,0.0458180713434535
"UBE2MP1",0.502527950745543,2.99363320788195,7.84703966627725,0.00509039933490047,0.0458180713434535
"CCDC191",0.384087619311036,4.08557830302893,7.84685312616693,0.0050909246128771,0.0458180713434535
"ZNF544",-0.307224816623896,5.61431490908986,7.84668054512321,0.0050914106327354,0.0458180713434535
"RORC",-1.16857549664726,-0.285387919631771,7.84398523198793,0.00509900726768701,0.0458656050914597
"AGPAT1",0.280202379509884,6.3854874087651,7.84290756049278,0.00510204787445254,0.0458721327949871
"MRPS9",0.408419011708196,3.1789767600784,7.84094693760018,0.00510758443287976,0.045901085316075
"RPLP0P2",1.08552901040338,1.70373540572338,7.83928442604554,0.00511228395859181,0.0459218337423817
"ZNF30",-0.371933472310439,3.08077792442297,7.83795174276411,0.00511605432001581,0.0459218337423817
"SERTM1",0.964767801954518,3.62200751301867,7.83767224415253,0.00511684542305101,0.0459218337423817
"HECA",-0.353875275528612,6.18976910174275,7.8355329614448,0.00512290465709437,0.0459554000384708
"HPRT1",0.764972076309569,4.66724469354435,7.83414969878699,0.00512682645715739,0.0459566145656019
"PEX11B",0.452125450454831,4.63379842955508,7.83297058686218,0.005130171868636,0.0459566145656019
"ATG4B",-0.286107643648704,6.1623268776018,7.83293224989062,0.00513028067677015,0.0459566145656019
"BCL9L",-0.444444568919369,6.33855192864487,7.83148670267558,0.00513438515100663,0.0459566145656019
"SLU7",0.368433814754183,5.78609853604005,7.83139843617553,0.00513463588253142,0.0459566145656019
"ZNF663P",-0.664901663667511,0.676048053911905,7.82922382941479,0.00514081705497685,0.0459837372651749
"KRT83",1.281732054224,-0.526893608530022,7.82758058184498,0.00514549290502469,0.0459837372651749
"OIT3",-1.91493762027552,-0.698021438545583,7.82754642608926,0.00514559014097129,0.0459837372651749
"LOC100129434",0.511589819856217,0.900629185356354,7.82706938786233,0.00514694838787636,0.0459837372651749
"FBXW4P1",-0.562835655018989,3.02188786552732,7.82505358212367,0.00515269192563162,0.0460102113911725
"CBY3",-0.530797359662692,1.71140977012699,7.82440006090095,0.00515455537385966,0.0460102113911725
"ATF1",-0.4170238369968,2.96936650355134,7.82255426633338,0.00515982217667517,0.0460364863813575
"KPNA2",0.512206110883368,4.32771717664326,7.81657519167564,0.00517692059968799,0.0461682531968574
"SLC26A2",0.671845594187836,4.66823987091455,7.81378970238242,0.0051849060008494,0.0461979548052309
"ALG14",0.549954440298432,1.95888171711226,7.81378699057723,0.00518491378112805,0.0461979548052309
"GJA1",-0.69165238243344,8.33538152501161,7.80917103245075,0.00519817441553782,0.0462952917835045
"TMEM120A",-0.275277952732191,4.45858689590329,7.80187984712014,0.00521919085456048,0.0464615839954944
"KIFAP3",0.524944182618067,6.68424115315684,7.80103394069283,0.00522163473355362,0.0464624669421188
"ERI2",0.664846300198338,2.85954533496,7.79999134933578,0.00522464845300469,0.046468417300153
"PIK3R5",-0.702895257876694,3.12801204055069,7.79892209574832,0.00522774108399913,0.0464750638494961
"YWHAE",0.385561553236,8.87298293425177,7.79588313374501,0.00523654094771733,0.046532419470837
"PKHD1L1",-1.40811589826612,0.510718415947491,7.79337794939732,0.00524380651466226,0.0465574301707787
"ENOPH1",0.511937559354603,5.75933667561891,7.79329250298941,0.00524405450853745,0.0465574301707787
"USP51",0.402236107545296,2.76864326895104,7.78915376760436,0.00525608081865167,0.0466433038523966
"FAM175B",0.375455734106304,3.96153237109101,7.7878896451077,0.00525975969946978,0.0466550573879557
"G6PD",0.37208254114828,5.59771604820702,7.7851347060133,0.00526778628787886,0.0467053481345
"SLC12A3",-1.26681485469543,0.244560693901115,7.78362055489074,0.00527220312342479,0.0467236033514247
"HERC2P2",-0.919243873143425,6.24847710075321,7.77892139364241,0.00528593480586226,0.046824355884205
"GARNL3",0.281016828677226,5.68787061304503,7.77694195221097,0.00529172995050676,0.0468547456207515
"DLG5",-0.375224826607204,7.00462883063836,7.77593528716569,0.00529467961415288,0.0468599246244097
"SLC29A2",-0.451633578516829,4.13279425987907,7.77127040464138,0.00530837024061589,0.0469601181643056
"AMIGO3",-0.603727328787084,3.68967191030274,7.77022470569103,0.00531144413507717,0.046966344034221
"PART1",1.13948966693184,5.07892635425394,7.76840516034594,0.00531679712349483,0.046983076955709
"SIX5",-0.606873697351953,2.97660353456267,7.76796991536198,0.00531807840188006,0.046983076955709
"SVIL-AS1",-0.261517533570999,5.73556571635162,7.76425777473685,0.00532901903605445,0.0470587527711475
"MGC27345",-0.318787073930021,5.08132495887717,7.76235255851078,0.00533464310624521,0.0470696190940173
"ATOX1",0.491598724491913,4.33364630933024,7.7622316492607,0.00533500022634048,0.0470696190940173
"ZNF252P-AS1",-0.552679299360745,1.12604945901548,7.76099583556442,0.00533865174947379,0.0470808736393292
"LOC100129617",-0.639782802770371,2.15346757778158,7.75818061349651,0.00534697954895059,0.0471333392980449
"NUTM2B-AS1",-0.392959153396703,3.52442458529254,7.75176756003899,0.00536599969148534,0.0472766655353443
"FAAP20",-0.394231277267857,4.58449634507729,7.75109090374902,0.00536801056996996,0.0472766655353443
"LOC105378311",-0.87007386908061,-0.113890340932582,7.74683575469524,0.00538067358553106,0.0473671380590331
"HHLA2",0.916436088738301,-0.846167930282937,7.74581175933208,0.00538372546521791,0.0473729590669441
"NSMCE1",0.385540771742719,4.23864717821147,7.74298791210099,0.00539215070694911,0.0473774680391464
"CALD1",-0.405943876017752,6.7885384134891,7.7429019240616,0.00539240747199508,0.0473774680391464
"NDUFB3",0.453361870725512,3.37289933567417,7.74280860981589,0.00539268612760245,0.0473774680391464
"DNAL4",0.517369047743038,4.0811248297654,7.74192404845782,0.00539532833977481,0.0473774680391464
"AK8",0.614067287885881,1.33455264197936,7.74163492830501,0.00539619223679619,0.0473774680391464
"DDX42",0.342470502316798,6.95309168406561,7.73946518062947,0.00540267999007756,0.0474134219146931
"THUMPD3-AS1",-0.37714851909114,3.38153335985735,7.73768187266871,0.00540801820538203,0.0474268765045321
"UIMC1",-0.316188938542519,5.39033216052527,7.73735413760896,0.005408999843573,0.0474268765045321
"FKTN",0.435958363132839,4.65480060690173,7.7362366063581,0.00541234846017282,0.0474352486009662
"OXSM",0.459721763873328,1.59263142169423,7.73379949716605,0.00541965844699857,0.0474403012851062
"PRKDC",0.29779497643201,8.2613838856462,7.73377168308289,0.00541974193201709,0.0474403012851062
"ATR",0.403932381751261,5.67987540902101,7.73333508858528,0.00542105255868512,0.0474403012851062
"SLED1",-0.809559719998093,0.412584261241417,7.73285266699363,0.00542250113094295,0.0474403012851062
"KCNE5",0.69258438330463,0.473490979082116,7.72808066103618,0.00543685135938329,0.0475448572539891
"TPD52",0.499619576349524,6.28242823620398,7.72219809021964,0.00545459454401085,0.0476660021994469
"TAL1",-0.651758818892397,3.25875278931998,7.72189332562181,0.00545551539101461,0.0476660021994469
"ATP2A1",-0.761971772426447,1.92064652580209,7.72028522129229,0.00546037690772075,0.0476874520949292
"A2M-AS1",-0.389883854991206,2.11780469310286,7.71848716571107,0.00546581790362838,0.0477139416644493
"RAPGEF1",-0.391041032239381,7.71318870590031,7.71686897527453,0.00547071934579397,0.0477248356554229
"UQCC1",0.31677056922223,5.16076266289432,7.71571492735145,0.00547421765412476,0.0477248356554229
"ARPC2",0.363805777525484,6.06249086930747,7.71569072306353,0.00547429104989787,0.0477248356554229
"ATP5O",0.409834335482545,5.51013307762858,7.71449988727948,0.00547790331523658,0.0477265025783671
"ATP5G1",0.429308614407816,4.19610238351504,7.71403992108694,0.00547929922112359,0.0477265025783671
